timestamp,lighting_energy_kwh,appliance_energy_kwh,hvac_energy_kwh,occupancy_factor,outdoor_temperature,total_energy_kwh,cumulative_energy_kwh,hour,day_of_week,is_weekend,is_peak_hour
2025-12-27 10:21:58.305462,0.04713979400580887,0.21617360476402314,1.2712115203624896,0.7,32.483631477731926,1.5345249191323216,1.5345249191323216,10,5,True,True
2025-12-27 11:21:58.305462,0.04493293926999982,0.09255145038120871,0.9835832699326781,0.7,30.445447028917236,1.1210676595838867,2.6555925787162082,11,5,True,False
2025-12-27 12:21:58.305462,0.042131505681698704,0.7601356925456769,1.3124766298200172,0.7,32.88872696642185,2.1147438280473927,4.770336406763601,12,5,True,False
2025-12-27 13:21:58.305462,0.03812669614886889,0.8304540674800314,0.8724436811531637,0.7,30.00316915286396,1.741024444782064,6.511360851545665,13,5,True,False
2025-12-27 14:21:58.305462,0.03799373980423875,0.8773550268804209,1.0651582785393328,0.7,31.30742427229434,1.9805070452239923,8.491867896769657,14,5,True,False
2025-12-27 15:21:58.305462,0.04754071350246463,0.09431351403839798,0.9424776752102347,0.7,30.215189267099994,1.0843319027510974,9.576199799520754,15,5,True,False
2025-12-27 16:21:58.305462,0.04043703937572502,0.1592357352545348,0.5240041529809765,0.7,28.027028029765468,0.7236769276112363,10.299876727131991,16,5,True,False
2025-12-27 17:21:58.305462,0.03834015030388667,0.20079723517956163,0.4255182711894281,0.7,26.86365896628921,0.6646556566728764,10.964532383804867,17,5,True,False
2025-12-27 18:21:58.305462,0.039387382626317115,1.262047644516028,0.7090470039032046,0.7,28.40372266323928,2.01048203104555,12.975014414850417,18,5,True,True
2025-12-27 19:21:58.305462,0.13275667682494602,1.19779832812089,0.40441969115915144,0.7,21.5558011292081,1.7349746961049872,14.709989110955405,19,5,True,True
2025-12-27 20:21:58.305462,0.13275478291795806,1.298470230073292,0.462380236339929,0.7,20.608805762227156,1.893605249331179,16.603594360286586,20,5,True,True
2025-12-27 21:21:58.305462,0.12904862429455993,0.38062296880310337,0.0,0.7,23.77552792343273,0.5096715930976633,17.11326595338425,21,5,True,True
2025-12-27 22:21:58.305462,0.11364299413980447,0.2836488525038177,1.1228627666907627,0.7,16.4569913046531,1.5201546133343848,18.633420566718634,22,5,True,True
2025-12-27 23:21:58.305462,0.16050694785127248,0.1692373301965778,0.41804461952643046,0.7,14.903109756413702,0.7477888975742808,19.381209464292915,23,5,True,False
2025-12-28 00:21:58.305462,0.0,0.18271177083830542,0.3896787062613072,0.0,15.515922463535368,0.5723904770996127,19.95359994139253,0,6,True,False
2025-12-28 01:21:58.305462,0.0,0.3024270303822101,0.308926950932935,0.0,16.253643163574104,0.6113539813151451,20.564953922707673,1,6,True,False
2025-12-28 02:21:58.305462,0.0,0.3627615277480438,0.43454795027081117,0.0,14.436102029336666,0.797309478018855,21.362263400726526,2,6,True,False
2025-12-28 03:21:58.305462,0.0,0.1443683627500511,0.2671614170228555,0.0,18.502109255182095,0.4115297797729066,21.773793180499432,3,6,True,False
2025-12-28 04:21:58.305462,0.0,0.35557028399994167,0.20295105409652942,0.0,19.2341637416013,0.5585213380964711,22.332314518595904,4,6,True,False
2025-12-28 05:21:58.305462,0.0,0.21496497733099595,0.0,0.0,23.02135935501264,0.21496497733099595,22.5472794959269,5,6,True,False
2025-12-28 06:21:58.305462,0.0,0.13536654095855893,0.0,0.0,23.016832405635913,0.13536654095855893,22.68264603688546,6,6,True,True
2025-12-28 07:21:58.305462,0.043000680411925826,0.8106498443052308,0.815634466280382,0.7,29.518883162934358,1.6692849909975387,24.351931027882998,7,6,True,True
2025-12-28 08:21:58.305462,0.043675474147014046,0.9544260749704047,0.9439329465901353,0.7,29.759992606184053,1.942034495707554,26.29396552359055,8,6,True,True
2025-12-28 09:21:58.305462,0.0450958678179058,1.0809851015232226,0.9408300950150335,0.7,30.19981718928717,2.066911064356162,28.360876587946713,9,6,True,True
2025-12-28 10:21:58.305462,0.05430138200812291,0.36801481400531677,0.622024749667153,0.7,28.291061789723333,1.0443409456805928,29.405217533627305,10,6,True,True
2025-12-28 11:21:58.305462,0.05118728616767433,0.11194269595701622,1.5,0.7,35.90463589836269,1.6631299821246905,31.068347515751995,11,6,True,False
2025-12-28 12:21:58.305462,0.04077991873096632,2.1978784213316884,1.2654174451442295,0.7,32.38367964628194,3.5040757852068847,34.57242330095888,12,6,True,False
2025-12-28 13:21:58.305462,0.04140225980241317,0.8447206403512633,0.9430802393550058,0.7,30.636090447932787,1.8292031395086823,36.40162644046757,13,6,True,False
2025-12-28 14:21:58.305462,0.04146050909577926,2.2348850875452078,0.6456979383204475,0.7,28.022527078843865,2.9220435349614347,39.323669975429,14,6,True,False
2025-12-28 15:21:58.305462,0.03307038315456718,0.12367703360057851,0.9498869293615356,0.7,30.578504304201747,1.1066343461166812,40.43030432154568,15,6,True,False
2025-12-28 16:21:58.305462,0.047098257115825,0.14903618171742958,0.5928698846174048,0.7,28.334008406093766,0.7890043234506593,41.21930864499634,16,6,True,False
2025-12-28 17:21:58.305462,0.048301171410305446,0.2501674913340142,0.44350164819187593,0.7,26.665994765689526,0.7419703109361956,41.961278955932535,17,6,True,False
2025-12-28 18:21:58.305462,0.044511096705736705,1.3522938179345703,0.0,0.7,25.40323219106432,1.396804914640307,43.35808387057284,18,6,True,True
2025-12-28 19:21:58.305462,0.15103607618276105,1.3437000355722202,0.350300259403999,0.7,21.11693704647715,1.8450363711589803,45.203120241731824,19,6,True,True
2025-12-28 20:21:58.305462,0.15338093201215183,1.4300154398737532,0.37992082629536894,0.7,21.038916578842272,1.963317198181274,47.166437439913096,20,6,True,True
2025-12-28 21:21:58.305462,0.14873870342686138,0.3838163107347198,0.7472068626457696,0.7,18.85235187898365,1.2797618768073509,48.446199316720445,21,6,True,True
2025-12-28 22:21:58.305462,0.133451962810423,0.3154055320283589,1.0939216747636857,0.7,17.387802266201206,1.5427791696024675,49.988978486322914,22,6,True,True
2025-12-28 23:21:58.305462,0.14127697119051075,0.3290230969382355,0.42791803248546506,0.7,14.573896903360477,0.8982181006142114,50.88719658693712,23,6,True,False
2025-12-29 00:21:58.305462,0.0,0.34548465798835903,0.45,0.0,12.280308998024232,0.795484657988359,51.68268124492548,0,0,False,False
2025-12-29 01:21:58.305462,0.0,0.20213018012739348,0.26693770671455896,0.0,17.76170267366793,0.46906788684195244,52.15174913176744,1,0,False,False
